pm2_5,month,weekday,hour,wind-east,wind-north,temperature,pressure,target
16.92,6,3,0,-2.298133,1.928363,16.5,1005.0,11.03
16.62,6,3,1,-2.598076,1.5,16.6,1005.0,13.11
16.56,6,3,2,-2.598076,1.5,15.6,1004.9,14.37
16.09,6,3,3,-1.732051,1.0,13.8,1005.0,14.54
15.75,6,3,4,-1.928363,2.298133,14.8,1005.3,13.1
16.26,6,3,5,-1.879385,0.68404,16.1,1005.4,12.07
15.68,6,3,6,-2.819078,1.02606,17.8,1005.4,12.53
15.46,6,3,7,-3.064178,2.57115,19.8,1005.4,12.25
15.29,6,3,8,-2.0,3.464102,20.9,1005.3,10.8
14.56,6,3,9,-3.75877,1.368081,22.7,1005.3,13.01
14.15,6,3,10,-3.464102,2.0,23.1,1005.3,14.92
14.81,6,3,11,-3.392192,2.119677,24.0,1005.0,15.75
16.39,6,3,12,-3.75877,1.368081,24.4,1004.5,14.29
14.71,6,3,13,-3.464102,2.0,24.1,1003.9,11.94
14.15,6,3,14,-4.285837,2.57519,25.1,1003.4,9.5
13.58,6,3,15,-4.999238,0.087262,24.7,1003.0,8.9
13.51,6,3,16,-3.939231,0.694593,24.5,1003.0,11.79
13.65,6,3,17,-3.213938,3.830222,23.3,1003.0,12.81
14.79,6,3,18,-1.5,2.598076,21.9,1003.2,12.85
15.18,6,3,19,-1.732051,1.0,20.2,1003.6,11.49
14.72,6,3,20,-1.969616,0.347296,19.7,1003.7,11.0
15.25,6,3,21,-0.520945,2.954423,17.9,1003.7,11.81
14.6,6,3,22,0.278346,1.980536,17.9,1003.7,12.19
12.59,6,3,23,0.520945,2.954423,17.8,1003.7,23.62
11.03,6,4,0,-1.969616,0.347296,16.6,1003.7,22.42
13.11,6,4,1,-2.0,-0.0,15.7,1003.4,20.84
14.37,6,4,2,-2.0,-0.0,14.3,1003.4,18.98
14.54,6,4,3,-1.677341,-1.089278,14.4,1003.4,16.48
13.1,6,4,4,-1.963254,-0.381618,14.5,1003.5,14.54
12.07,6,4,5,-0.984808,-0.173648,16.0,1003.5,17.42
12.53,6,4,6,0.529919,0.848048,19.0,1003.6,19.16
12.25,6,4,7,-0.707107,0.707107,20.3,1003.5,21.92
10.8,6,4,8,-0.087156,0.996195,21.4,1003.5,25.63
13.01,6,4,9,-1.118386,1.658075,22.2,1003.2,32.6
14.92,6,4,10,-2.718923,1.267855,22.2,1003.0,31.75
15.75,6,4,11,-2.970804,0.417519,22.1,1002.8,30.02
14.29,6,4,12,-2.999543,0.052357,23.5,1002.2,30.87
11.94,6,4,13,-3.464102,2.0,24.1,1001.7,35.25
9.5,6,4,14,-2.517282,3.108584,24.5,1001.5,31.09
8.9,6,4,15,-4.09576,2.867882,24.6,1001.4,33.39
11.79,6,4,16,-1.102549,3.845047,22.8,1001.1,32.31
12.81,6,4,17,-2.0,3.464102,21.6,1001.4,28.6
12.85,6,4,18,-3.654182,1.626947,18.0,1002.2,24.24
11.49,6,4,19,-1.765895,-0.938943,17.6,1001.8,24.21
11.0,6,4,20,-0.292372,-0.956305,14.8,1001.7,23.21
11.81,6,4,21,-1.827091,-0.813473,15.3,1001.9,22.03
12.19,6,4,22,-1.985092,-0.243739,14.4,1001.9,21.39
23.62,6,4,23,-0.920505,-0.390731,13.4,1001.9,10.39
22.42,6,5,0,-2.0,-0.0,13.6,1001.9,9.62
20.84,6,5,1,0.0,0.0,12.6,1001.5,9.19
18.98,6,5,2,-0.0,1.0,11.6,1001.5,8.71
16.48,6,5,3,-0.939693,-0.34202,11.7,1001.3,8.78
14.54,6,5,4,-0.5,-0.866025,13.9,1001.1,7.87
17.42,6,5,5,-0.882948,-0.469472,16.7,1001.0,7.26
19.16,6,5,6,-1.989044,-0.209057,19.4,1000.8,7.94
21.92,6,5,7,-1.91261,-0.584743,21.0,1000.6,9.59
25.63,6,5,8,-1.922523,-0.551275,22.5,1000.2,10.45
32.6,6,5,9,-2.970804,-0.417519,23.4,999.8,10.91
31.75,6,5,10,-1.797588,-0.876742,23.9,999.3,11.59
30.02,6,5,11,-3.926509,-0.763236,24.3,998.4,10.84
30.87,6,5,12,-1.089278,-1.677341,24.7,997.1,10.52
35.25,6,5,13,-10.718071,2.474462,18.1,997.9,8.37
31.09,6,5,14,-2.992692,0.209269,17.5,997.5,7.13
33.39,6,5,15,-3.845047,1.102549,17.7,996.7,4.75
32.31,6,5,16,-1.94874,-0.449902,17.6,996.2,6.99
28.6,6,5,17,-0.97437,-0.224951,17.4,995.7,7.88
24.24,6,5,18,-1.989044,-0.209057,15.7,995.6,8.15
24.21,6,5,19,-1.462707,-1.363997,15.7,996.1,8.5
23.21,6,5,20,-4.996954,-0.174497,14.8,996.2,8.09
22.03,6,5,21,-5.297686,2.816829,13.7,997.1,7.23
21.39,6,5,22,-5.868886,1.24747,13.3,997.5,7.03
10.39,6,5,23,-5.92613,0.938607,12.7,998.1,6.85
9.62,6,6,0,-5.795555,1.552914,12.3,998.4,6.47
9.19,6,6,1,-4.962731,0.609347,11.7,998.6,6.19
8.71,6,6,2,-4.993148,0.26168,11.5,998.6,6.85
8.78,6,6,3,-4.999238,0.087262,11.1,999.0,8.82
7.87,6,6,4,-5.967131,0.627171,11.1,999.7,11.55
7.26,6,6,5,-7.794961,1.799608,11.8,1000.1,8.6
7.94,6,6,6,-6.87139,1.335663,11.6,1000.6,7.78
9.59,6,6,7,-7.690094,2.205099,13.4,1000.9,5.41
10.45,6,6,8,-7.250462,3.380946,14.1,1001.4,5.42
10.91,6,6,9,-8.402224,3.225312,14.5,1001.9,6.06
11.59,6,6,10,-7.650438,2.338974,15.2,1002.6,5.09
10.84,6,6,11,-6.443534,2.735118,15.4,1003.1,5.53
10.52,6,6,12,-7.690094,2.205099,17.9,1003.1,7.17
8.37,6,6,13,-5.803263,3.91435,16.8,1003.2,7.02
7.13,6,6,14,-5.904531,6.792386,14.8,1003.8,7.65
4.75,6,6,15,-4.683914,5.202014,14.7,1004.0,7.98
6.99,6,6,16,-5.032023,3.267834,16.3,1004.1,7.77
7.88,6,6,17,-6.037677,5.248472,17.2,1004.5,7.31
8.15,6,6,18,-5.516075,4.30963,16.7,1005.2,8.83
8.5,6,6,19,-3.31615,2.236772,15.3,1006.1,11.36
8.09,6,6,20,-2.676522,2.972579,14.4,1006.8,11.47
7.23,6,6,21,-2.761515,1.172193,12.6,1007.2,15.71
7.03,6,6,22,-2.696382,1.315113,11.7,1007.5,22.66
6.85,6,6,23,-3.682019,1.562925,11.3,1007.7,16.14
6.47,6,0,0,-3.464102,2.0,10.8,1007.9,15.87
6.19,6,0,1,-3.53179,1.877886,10.4,1007.9,15.83
6.85,6,0,2,-3.682019,1.562925,10.0,1008.0,17.65
8.82,6,0,3,-2.718923,1.267855,10.0,1008.2,18.22
11.55,6,0,4,-2.718923,1.267855,11.2,1008.6,24.56
8.6,6,0,5,-1.677579,2.487113,13.2,1008.7,24.29
7.78,6,0,6,-2.178556,3.354682,15.3,1008.7,23.68
5.41,6,0,7,-0.831647,3.91259,16.9,1008.8,21.64
5.42,6,0,8,0.209344,3.994518,18.3,1008.9,17.34
6.06,6,0,9,-1.626947,3.654182,19.2,1008.8,15.33
5.09,6,0,10,-2.060152,3.428669,20.5,1008.6,16.31
5.53,6,0,11,-2.5,4.330127,19.9,1008.3,15.13
7.17,6,0,12,-2.269952,4.455033,21.3,1007.6,16.87
7.02,6,0,13,-2.624236,3.018838,21.6,1007.4,15.98
7.65,6,0,14,-2.723195,4.193353,22.3,1007.1,14.6
7.98,6,0,15,-2.194061,2.045995,22.3,1006.7,17.02
7.77,6,0,16,-2.119677,3.392192,22.0,1006.5,19.08
7.31,6,0,17,-0.674853,2.92311,21.6,1006.4,18.67
8.83,6,0,18,-2.264129,1.968177,20.1,1006.2,18.69
11.36,6,0,19,-0.913545,0.406737,19.4,1006.4,17.4
11.47,6,0,20,-1.956295,-0.415823,18.2,1006.7,19.97
15.71,6,0,21,-1.922523,-0.551275,17.4,1006.8,21.89
22.66,6,0,22,-0.669131,-0.743145,14.4,1006.8,22.44
16.14,6,0,23,0.0,0.0,13.1,1006.8,22.57
15.87,6,1,0,-0.984808,-0.173648,12.0,1006.5,20.39
15.83,6,1,1,0.0,0.0,10.8,1006.4,14.11
17.65,6,1,2,0.0,0.0,10.6,1006.3,11.6
18.22,6,1,3,0.0,0.0,11.0,1006.3,7.45
24.56,6,1,4,0.0,0.0,13.6,1006.4,8.18
24.29,6,1,5,-1.999695,-0.034905,16.2,1006.5,8.71
23.68,6,1,6,-2.988584,-0.261467,18.6,1006.7,8.77
21.64,6,1,7,-1.989044,-0.209057,19.9,1006.8,10.03
17.34,6,1,8,-2.0,-0.0,21.1,1006.7,9.41
15.33,6,1,9,-2.954423,0.520945,21.9,1006.5,8.94
16.31,6,1,10,-1.956295,-0.415823,22.5,1006.4,9.9
15.13,6,1,11,-1.732051,-1.0,23.3,1006.0,10.65
16.87,6,1,12,-2.998172,0.104698,23.9,1005.4,13.81
15.98,6,1,13,-1.879385,0.68404,24.5,1005.1,14.41
14.6,6,1,14,-3.89748,0.899804,24.1,1004.8,14.58
17.02,6,1,15,-2.819078,1.02606,24.3,1004.5,13.38
19.08,6,1,16,-2.0,-0.0,24.0,1004.0,10.66
18.67,6,1,17,-3.845047,1.102549,23.5,1004.2,7.83
18.69,6,1,18,-2.264129,1.968177,21.9,1004.0,7.7
17.4,6,1,19,-0.798636,-0.601815,21.1,1004.1,9.58
19.97,6,1,20,-0.325568,-0.945519,20.1,1004.5,8.94
21.89,6,1,21,-0.438371,-0.898794,19.1,1004.6,9.21
22.44,6,1,22,-1.258641,-1.554292,16.9,1004.8,9.09
22.57,6,1,23,-0.920505,0.390731,16.8,1004.9,9.16
20.39,6,2,0,0.365608,2.977638,17.3,1005.2,8.68
14.11,6,2,1,2.178556,3.354682,16.6,1005.3,8.45
11.6,6,2,2,1.677579,2.487113,15.7,1005.3,9.48
7.45,6,2,3,0.967688,3.881183,15.1,1006.2,10.05
8.18,6,2,4,1.877886,3.53179,15.0,1006.6,10.16
8.71,6,2,5,1.753485,3.595176,15.7,1006.7,9.71
8.77,6,2,6,1.939238,3.498479,17.2,1006.8,9.18
10.03,6,2,7,1.710101,4.698463,18.2,1007.1,7.84
9.41,6,2,8,1.22021,2.740636,20.0,1007.0,8.76
8.94,6,2,9,0.469303,2.963065,20.9,1007.3,6.39
9.9,6,2,10,0.551275,1.922523,21.8,1007.4,5.48
10.65,6,2,11,0.551275,1.922523,22.8,1007.3,5.97
13.81,6,2,12,1.812616,0.845237,23.6,1007.1,5.5
14.41,6,2,13,-2.045995,2.194061,24.6,1006.8,5.52
14.58,6,2,14,-0.965926,0.258819,24.8,1006.4,5.4
13.38,6,2,15,-1.846984,2.364032,24.5,1006.0,4.48
10.66,6,2,16,-2.761515,1.172193,24.6,1005.8,5.08
7.83,6,2,17,-1.361971,2.67302,23.8,1005.9,6.56
7.7,6,2,18,-1.433472,3.734322,22.5,1006.2,7.07
9.58,6,2,19,-1.433472,3.734322,20.6,1006.6,9.16
8.94,6,2,20,-1.433472,3.734322,19.3,1006.9,11.24
9.21,6,2,21,-1.433472,3.734322,17.9,1007.4,15.9
9.09,6,2,22,-1.433472,3.734322,17.3,1007.8,15.22
9.16,6,2,23,1.963254,-0.381618,16.6,1008.0,15.12
8.68,6,3,0,0.920505,-0.390731,15.1,1008.0,16.83
8.45,6,3,1,0.920505,-0.390731,15.0,1008.0,18.98
9.48,6,3,2,0.920505,-0.390731,14.8,1008.0,19.6
10.05,6,3,3,-0.898794,0.438371,13.6,1008.0,20.56
10.16,6,3,4,0.990268,0.139173,15.8,1008.3,20.76
9.71,6,3,5,1.997259,-0.104672,18.0,1008.4,18.52
9.18,6,3,6,1.867161,-0.716736,20.4,1008.6,17.37
7.84,6,3,7,2.992692,-0.209269,22.5,1009.2,15.83
8.76,6,3,8,3.961072,-0.556692,23.7,1009.3,11.71
6.39,6,3,9,2.544144,-1.589758,24.4,1009.3,11.35
5.48,6,3,10,2.999543,0.052357,25.2,1009.3,10.01
5.97,6,3,11,3.984779,0.348623,25.9,1008.9,9.95
5.5,6,3,12,3.804226,-1.236068,26.2,1008.6,10.85
5.52,6,3,13,3.682019,-1.562925,26.9,1008.4,13.31
5.4,6,3,14,3.830222,-3.213938,27.0,1008.3,15.52
4.48,6,3,15,3.708735,-1.498426,27.1,1008.0,17.14
5.08,6,3,16,3.863703,-1.035276,26.7,1008.0,15.59
6.56,6,3,17,3.354682,-2.178556,25.8,1007.6,14.15
7.07,6,3,18,1.765895,-0.938943,24.4,1008.0,15.15
9.16,6,3,19,2.836556,-0.976704,22.2,1008.2,17.14
11.24,6,3,20,1.696096,-1.059839,21.6,1008.5,19.18
15.9,6,3,21,1.389317,-1.43868,20.7,1008.6,20.52
15.22,6,3,22,1.532089,-1.285575,19.6,1008.6,21.85
15.12,6,3,23,1.658075,-1.118386,18.4,1008.7,23.89
16.83,6,4,0,1.749239,-0.969619,17.5,1008.6,26.15
18.98,6,4,1,0.913545,-0.406737,16.6,1008.6,27.99
19.6,6,4,2,1.812616,-0.845237,16.0,1008.4,32.17
20.56,6,4,3,1.509419,-1.312118,16.4,1008.5,29.54
20.76,6,4,4,0.93358,-0.358368,17.7,1008.5,25.26
18.52,6,4,5,2.427051,-1.763356,20.1,1008.6,19.83
17.37,6,4,6,1.48629,-1.338261,22.5,1008.5,19.25
15.83,6,4,7,3.682019,-1.562925,25.4,1008.5,15.4
11.71,6,4,8,3.31615,-2.236772,26.8,1008.2,11.19
11.35,6,4,9,3.940054,-3.078307,27.9,1007.9,14.43
10.01,6,4,10,4.567727,-2.033683,28.8,1007.6,11.65
9.95,6,4,11,5.955277,-0.731216,29.1,1007.1,11.82
10.85,6,4,12,5.563103,-2.24764,29.5,1006.8,13.08
13.31,6,4,13,5.638156,-2.052121,29.7,1006.6,18.3
15.52,6,4,14,5.638156,-2.052121,29.7,1006.3,18.52
17.14,6,4,15,6.87139,-1.335663,29.0,1006.1,20.85
15.59,6,4,16,4.567727,-2.033683,29.3,1005.8,21.7
14.15,6,4,17,3.464102,-2.0,28.5,1005.9,21.84
15.15,6,4,18,3.464102,-2.0,27.1,1005.7,26.96
17.14,6,4,19,3.881183,-0.967688,24.6,1006.1,19.49
19.18,6,4,20,2.623859,-1.454429,24.2,1006.4,17.63
20.52,6,4,21,2.571502,-1.545114,23.1,1006.5,20.04
21.85,6,4,22,1.677341,-1.089278,21.9,1006.5,23.77
23.89,6,4,23,1.696096,-1.059839,20.7,1006.6,23.89
26.15,6,5,0,1.879385,-0.68404,19.6,1006.4,24.83
27.99,6,5,1,1.91261,-0.584743,18.6,1006.5,25.3
32.17,6,5,2,1.969616,-0.347296,18.1,1006.6,25.43
29.54,6,5,3,1.879385,-0.68404,18.0,1006.6,26.27
25.26,6,5,4,2.598076,-1.5,19.4,1006.6,23.47
19.83,6,5,5,1.532089,-1.285575,21.4,1006.6,17.56
19.25,6,5,6,2.836556,-0.976704,23.5,1006.4,12.99
15.4,6,5,7,1.48629,-1.338261,25.3,1006.4,17.3
11.19,6,5,8,1.258641,-1.554292,26.9,1006.3,15.97
14.43,6,5,9,1.5,-2.598076,28.2,1006.1,12.27
11.65,6,5,10,2.727993,-2.925415,29.0,1005.7,9.21
11.82,6,5,11,3.88573,-3.146602,29.5,1005.4,10.65
13.08,6,5,12,2.351141,-3.236068,30.2,1004.9,12.02
18.3,6,5,13,1.589758,-2.544144,30.4,1004.5,16.67
18.52,6,5,14,2.517282,-3.108584,30.6,1004.1,19.2
20.85,6,5,15,3.236068,-2.351141,30.4,1003.6,21.5
21.7,6,5,16,3.392192,-2.119677,30.0,1003.4,19.67
21.84,6,5,17,3.108584,-2.517282,29.3,1003.2,16.35
26.96,6,5,18,2.194061,-2.045995,28.2,1003.2,17.38
19.49,6,5,19,2.194061,-2.045995,26.8,1003.4,15.21
17.63,6,5,20,2.571502,-1.545114,25.4,1003.7,16.58
20.04,6,5,21,1.638304,-1.147153,24.6,1003.8,17.08
23.77,6,5,22,1.928363,-2.298133,23.2,1004.1,15.65
23.89,6,5,23,1.285575,-1.532089,22.3,1003.9,15.94
24.83,6,6,0,1.732051,-1.0,21.4,1003.6,17.39
25.3,6,6,1,0.788011,-0.615661,20.5,1003.6,17.78
25.43,6,6,2,1.782013,-0.907981,19.2,1003.2,18.55
26.27,6,6,3,2.571502,-1.545114,19.2,1003.7,19.46
23.47,6,6,4,1.928363,-2.298133,19.7,1003.4,18.5
17.56,6,6,5,2.298133,-1.928363,21.2,1003.5,17.51
12.99,6,6,6,3.064178,-2.57115,23.0,1003.4,19.25
17.3,6,6,7,1.887961,-2.331438,24.8,1003.6,22.43
15.97,6,6,8,3.152043,-2.462646,26.3,1003.3,21.34
12.27,6,6,9,2.972579,-2.676522,27.5,1003.4,11.35
9.21,6,6,10,3.354682,-2.178556,28.3,1003.0,13.61
10.65,6,6,11,3.152043,-2.462646,28.9,1002.2,9.22
12.02,6,6,12,4.09576,-2.867882,30.2,1001.5,8.66
16.67,6,6,13,3.773548,-3.280295,29.6,1001.1,8.21
19.2,6,6,14,3.88573,-3.146602,29.4,1000.7,8.21
21.5,6,6,15,4.531539,-2.113091,30.0,1000.3,9.0
19.67,6,6,16,4.373099,-2.424048,29.4,1000.2,12.02
16.35,6,6,17,4.531539,-2.113091,29.0,1000.0,13.58
17.38,6,6,18,2.571502,-1.545114,27.9,999.6,14.8
15.21,6,6,19,3.464102,-2.0,26.5,999.3,17.01
16.58,6,6,20,2.598076,-1.5,25.4,999.7,12.71
17.08,6,6,21,0.68404,-1.879385,24.4,1000.3,13.25
15.65,6,6,22,1.969616,-0.347296,23.1,1000.2,14.96
15.94,6,6,23,1.84101,-0.781462,22.6,999.7,18.65
17.39,6,0,0,1.879385,-0.68404,21.9,999.4,19.88
17.78,6,0,1,2.0,0.0,21.4,999.0,20.56
18.55,6,0,2,2.0,0.0,20.5,998.6,22.62
19.46,6,0,3,1.969616,-0.347296,20.0,998.5,24.08
18.5,6,0,4,3.464102,-2.0,21.4,998.7,26.32
17.51,6,0,5,2.298133,-1.928363,22.5,998.7,27.46
19.25,6,0,6,1.20363,-1.597271,23.9,999.0,24.2
22.43,6,0,7,3.830222,-3.213938,26.3,998.7,22.75
21.34,6,0,8,5.032023,-3.267834,27.1,998.6,21.92
11.35,6,0,9,6.657396,-2.163119,28.7,998.2,17.98
13.61,6,0,10,5.803263,-3.91435,29.3,997.9,17.67
9.22,6,0,11,6.237046,-3.177933,29.9,997.5,15.52
8.66,6,0,12,4.09199,-4.388122,30.3,997.3,15.52
8.21,6,0,13,5.392764,-2.630227,31.0,996.8,20.32
8.21,6,0,14,5.706339,-1.854102,30.7,996.6,23.96
9.0,6,0,15,6.490287,-2.622246,30.6,996.3,29.97
12.02,6,0,16,4.330127,-2.5,29.8,996.4,23.79
13.58,6,0,17,3.354682,-2.178556,29.2,996.6,15.14
14.8,6,0,18,3.064178,-2.57115,27.9,996.6,16.92
17.01,6,0,19,1.532089,-1.285575,26.2,996.6,19.25
12.71,6,0,20,2.819078,-1.02606,24.9,996.8,21.96
13.25,6,0,21,1.732051,-1.0,24.3,996.6,21.63
14.96,6,0,22,1.732051,-1.0,23.2,996.5,22.68
18.65,6,0,23,1.532089,-1.285575,22.1,996.6,22.13
19.88,6,1,0,3.75877,-1.368081,21.9,996.3,22.99
20.56,6,1,1,1.0,-1.732051,20.7,996.5,28.75
22.62,6,1,2,2.298133,-1.928363,19.7,996.2,29.55
24.08,6,1,3,2.598076,-1.5,19.7,996.4,28.65
26.32,6,1,4,2.298133,-1.928363,21.2,996.7,29.74
27.46,6,1,5,3.464102,-2.0,22.9,996.9,26.86
24.2,6,1,6,1.969616,-0.347296,24.4,996.9,24.72
22.75,6,1,7,3.997563,-0.139598,26.3,996.8,24.81
21.92,6,1,8,3.825219,-1.169487,27.5,997.0,21.71
17.98,6,1,9,3.018838,-2.624236,28.9,997.2,31.62
17.67,6,1,10,2.294306,-3.276608,29.8,997.2,22.92
15.52,6,1,11,1.677579,-2.487113,30.6,996.8,26.04
15.52,6,1,12,2.676522,-2.972579,30.9,996.6,24.95
20.32,6,1,13,3.194542,-2.40726,30.9,996.3,26.8
23.96,6,1,14,2.516012,-1.633917,32.3,996.4,22.33
29.97,6,1,15,1.414214,-1.414214,31.0,996.5,20.81
23.79,6,1,16,-6.657396,-2.163119,27.0,997.6,17.93
15.14,6,1,17,-3.939231,-0.694593,22.0,998.9,20.76
16.92,6,1,18,-0.418114,3.978088,21.8,998.6,23.22
19.25,6,1,19,5.0,0.0,21.6,999.8,22.33
21.96,6,1,20,0.984808,-0.173648,21.2,1000.2,23.83
21.63,6,1,21,-1.5,2.598076,21.0,999.8,24.36
22.68,6,1,22,-1.02606,2.819078,21.1,1000.2,22.98
22.13,6,1,23,-1.02606,2.819078,20.9,1000.6,22.77
22.99,6,2,0,-1.879385,0.68404,20.4,1000.3,23.64
28.75,6,2,1,-1.765895,0.938943,19.8,1000.7,24.5
29.55,6,2,2,-2.298133,1.928363,19.7,1001.3,24.92
28.65,6,2,3,-1.0,1.732051,19.2,1001.6,26.73
29.74,6,2,4,-2.648843,1.408415,20.1,1002.4,27.28
26.86,6,2,5,-2.954423,0.520945,20.8,1002.4,22.61
24.72,6,2,6,-1.928363,2.298133,21.9,1003.0,19.95
24.81,6,2,7,-1.928363,2.298133,23.0,1003.3,16.0
21.71,6,2,8,-3.75877,1.368081,24.2,1003.7,11.51
31.62,6,2,9,-4.0,-0.0,25.7,1004.1,10.38
22.92,6,2,10,-3.994518,-0.209344,25.4,1004.3,9.6
26.04,6,2,11,-3.997563,0.139598,26.5,1004.6,8.12
24.95,6,2,12,-4.806308,1.378187,27.6,1004.0,10.02
26.8,6,2,13,-4.330127,2.5,27.3,1004.3,10.59
22.33,6,2,14,-3.354682,2.178556,26.9,1004.4,13.88
20.81,6,2,15,-4.829629,1.294095,26.4,1004.7,12.19
17.93,6,2,16,-5.868886,1.24747,26.1,1004.7,10.21
20.76,6,2,17,-3.939231,0.694593,25.0,1004.6,9.11
23.22,6,2,18,-5.868886,1.24747,24.1,1004.5,8.76
22.33,6,2,19,-4.531539,2.113091,23.0,1005.9,10.87
23.83,6,2,20,-2.761515,1.172193,22.3,1006.3,11.53
24.36,6,2,21,-2.264129,1.968177,22.3,1006.1,9.82
22.98,6,2,22,-1.975377,0.312869,21.4,1005.8,9.92
22.77,6,2,23,-1.998782,0.069799,20.8,1005.9,10.64
23.64,6,3,0,-1.999695,0.034905,20.3,1005.6,11.49
24.5,6,3,1,-1.999695,-0.034905,19.7,1005.5,10.7
24.92,6,3,2,-0.994522,-0.104528,19.3,1005.3,11.96
26.73,6,3,3,-0.866025,0.5,19.1,1005.1,13.77
27.28,6,3,4,-0.945519,0.325568,20.3,1005.2,15.21
22.61,6,3,5,1.992389,-0.174311,21.2,1005.1,20.77
19.95,6,3,6,1.879385,-0.68404,22.2,1004.7,29.95
16.0,6,3,7,4.0,0.0,22.1,1004.6,33.64
11.51,6,3,8,-1.696096,1.059839,18.2,1006.0,31.21
10.38,6,3,9,4.193353,-2.723195,18.6,1002.9,29.91
9.6,6,3,10,3.625231,-1.690473,20.6,1004.5,29.68
8.12,6,3,11,2.992692,0.209269,22.9,1004.5,24.56
10.02,6,3,12,1.854368,-0.749213,26.1,1003.8,22.63
10.59,6,3,13,1.956295,0.415823,27.5,1003.3,25.93
13.88,6,3,14,0.156434,-0.987688,27.3,1002.7,22.02
12.19,6,3,15,-1.749239,0.969619,25.8,1002.3,20.57
10.21,6,3,16,1.633917,2.516012,25.7,1001.6,19.92
9.11,6,3,17,0.365608,2.977638,25.6,1001.1,20.29
8.76,6,3,18,0.781462,1.84101,24.6,1002.0,20.88
10.87,6,3,19,0.990268,-0.139173,24.0,1002.6,21.06
11.53,6,3,20,-0.261467,-2.988584,19.8,1004.9,14.66
9.82,6,3,21,-0.469303,-2.963065,19.8,1001.6,14.82
9.92,6,3,22,-4.996954,0.174497,18.9,1000.3,14.03
10.64,6,3,23,0.573576,0.819152,19.6,1002.5,14.44
11.49,6,4,0,2.395907,-1.805445,19.3,1003.6,14.63
10.7,6,4,1,1.714335,-1.030076,18.5,1002.2,10.57
11.96,6,4,2,-3.89748,-0.899804,18.5,1000.8,8.64
13.77,6,4,3,-1.94874,0.449902,18.3,1001.5,10.07
15.21,6,4,4,1.633917,-2.516012,18.5,1001.5,11.93
20.77,6,4,5,0.258819,0.965926,18.7,1001.5,12.14
29.95,6,4,6,-1.089278,-1.677341,19.8,1001.5,10.15
33.64,6,4,7,-1.94874,-0.449902,20.2,1001.5,12.23
31.21,6,4,8,-2.998172,0.104698,21.0,1001.5,10.86
29.91,6,4,9,-3.994518,0.209344,21.6,1002.3,8.35
29.68,6,4,10,-2.598076,1.5,21.5,1002.3,10.78
24.56,6,4,11,-4.781524,1.461859,22.4,1002.1,13.7
22.63,6,4,12,-3.213938,3.830222,22.7,1002.1,12.29
25.93,6,4,13,-3.75877,1.368081,21.6,1002.7,9.59
22.02,6,4,14,-4.98782,0.348782,21.7,1002.7,9.34
20.57,6,4,15,-4.727593,1.627841,22.1,1002.6,10.47
19.92,6,4,16,-3.881183,0.967688,22.5,1002.3,11.14
20.29,6,4,17,-3.782074,1.302273,21.9,1002.5,11.67
20.88,6,4,18,-2.12132,2.12132,21.5,1002.4,12.58
21.06,6,4,19,-1.995128,0.139513,20.9,1002.8,11.68
14.66,6,4,20,-2.0,-0.0,20.7,1003.2,13.67
14.82,6,4,21,-2.883785,0.826912,19.5,1002.8,16.19
14.03,6,4,22,-2.868914,0.877115,19.4,1003.4,14.19
14.44,6,4,23,-2.977638,0.365608,19.0,1003.1,14.71
14.63,6,5,0,-2.158019,2.083975,18.5,1002.9,14.28
10.57,6,5,1,-1.91261,0.584743,18.4,1003.7,14.47
8.64,6,5,2,0.365608,2.977638,18.9,1003.7,13.35
10.07,6,5,3,0.209269,2.992692,18.4,1003.6,14.2
11.93,6,5,4,0.313585,2.983566,18.5,1004.1,16.41
12.14,6,5,5,-1.315113,2.696382,19.0,1004.1,13.0
10.15,6,5,6,-1.815962,3.564026,19.7,1004.4,11.86
12.23,6,5,7,1.147153,1.638304,20.1,1004.5,15.62
10.86,6,5,8,-1.368081,3.75877,21.0,1004.7,10.21
8.35,6,5,9,-1.368081,3.75877,21.9,1004.6,10.67
10.78,6,5,10,-2.723195,4.193353,22.0,1004.5,8.71
13.7,6,5,11,-2.424048,4.373099,23.4,1004.3,6.79
12.29,6,5,12,-2.113091,4.531539,22.8,1004.2,7.15
9.59,6,5,13,0.694593,3.939231,23.7,1003.6,8.57
9.34,6,5,14,1.368081,3.75877,22.6,1003.7,10.03
10.47,6,5,15,0.618034,1.902113,23.6,1003.3,11.27
11.14,6,5,16,-2.624236,3.018838,23.6,1003.0,12.21
11.67,6,5,17,-0.694593,3.939231,22.9,1002.8,11.9
12.58,6,5,18,-0.694593,3.939231,22.2,1003.1,10.03
11.68,6,5,19,-1.02606,2.819078,20.6,1003.7,11.77
13.67,6,5,20,-0.776457,2.897777,19.8,1004.1,12.78
16.19,6,5,21,-1.782013,0.907981,20.0,1004.2,13.65
14.19,6,5,22,-1.589758,2.544144,18.2,1004.1,13.27
14.71,6,5,23,0.877115,2.868914,18.4,1004.3,12.97
14.28,6,6,0,1.389317,1.43868,17.6,1004.5,12.94
14.47,6,6,1,0.0,0.0,16.7,1004.5,14.71
13.35,6,6,2,0.0,0.0,15.8,1004.6,14.88
14.2,6,6,3,-0.766044,0.642788,15.6,1004.5,16.92
16.41,6,6,4,-0.857167,-0.515038,16.7,1004.3,18.92
13.0,6,6,5,-0.819152,-0.573576,18.2,1004.3,20.81
